CustomerID,Recency,Frequency,Monetary,UniqueProducts,PurchaseSpread,AvgOrderValue,LogMonetary,LogAvgOrderValue,IsOneTimeBuyer,AvgDaysBetweenPurchases,Q1_Orders,Q2_Orders,Q3_Orders,PurchaseTrend,ActiveInQ3,Churn,ChurnProbability,ChurnPredicted,Segment,SegmentName
15762,7,1,315.31,22,0,14.332272727272729,5.756722745366695,2.729959935468159,1,0.0,0.0,0.0,1.0,1.0,1,0,0.5115512,1,3,At-Risk
15763,7,1,522.49,33,0,15.833030303030304,6.26051792793139,2.82334304565099,1,0.0,0.0,0.0,1.0,1.0,1,0,0.5524552,1,3,At-Risk
15764,18,6,3279.97,150,188,18.222055555555553,8.095894389365505,2.956058346603739,0,37.6,1.0,2.0,3.0,2.0,1,1,0.24583235,0,0,Loyal
15768,45,3,621.8299999999999,23,110,23.03074074074074,6.434273608356567,3.1793338749387257,0,55.0,0.0,2.0,1.0,1.0,1,1,0.5116588,1,3,At-Risk
15769,17,20,43116.72,19,283,484.45752808988766,10.671689328489178,6.185091803142382,0,14.894736842105264,7.0,6.0,6.0,-1.0,1,0,0.042919517,0,0,Loyal
15775,175,1,104.9,7,0,14.985714285714286,4.662495252607361,2.771695466262566,1,0.0,0.0,1.0,0.0,0.0,0,1,0.7697529,1,1,Lost
15776,63,1,241.62,18,0,13.423333333333334,5.491496433342773,2.668847265568684,1,0.0,0.0,0.0,1.0,1.0,1,1,0.5396096,1,3,At-Risk
15777,171,4,1047.11,18,120,49.862380952380946,6.954743821204941,3.929123572747649,0,40.0,2.0,1.0,0.0,-2.0,0,1,0.5521219,1,3,At-Risk
15780,113,3,475.28,26,174,16.38896551724138,6.166005916582974,2.855835839376595,0,87.0,0.0,2.0,0.0,0.0,0,1,0.52747816,1,3,At-Risk
15781,67,2,211.3,11,168,19.20909090909091,5.35800036870921,3.0061325481717804,0,168.0,1.0,0.0,1.0,0.0,1,0,0.66893417,1,3,At-Risk
15782,19,1,1638.34,21,0,78.01619047619047,7.402049000793538,4.369652774205716,1,0.0,0.0,0.0,1.0,1.0,1,0,0.61441994,1,3,At-Risk
15785,87,4,1665.8300000000002,41,137,30.287818181818185,7.4186788979464415,3.443228826320827,0,45.666666666666664,1.0,1.0,2.0,1.0,1,0,0.37419856,0,0,Loyal
15786,44,1,3160.84,165,0,19.04120481927711,8.058909415603633,2.9977903951318963,1,0.0,0.0,0.0,1.0,1.0,1,0,0.4262608,0,3,At-Risk
15789,288,1,351.3,25,0,14.052,5.864483085347192,2.711510872731191,1,0.0,0.0,0.0,0.0,0.0,0,1,0.71653306,1,1,Lost
15791,134,1,1223.24,54,0,22.65259259259259,7.110075522282781,3.1634727322951774,1,0.0,0.0,1.0,0.0,0.0,0,0,0.5456945,1,3,At-Risk
15793,198,1,306.64,3,0,102.21333333333332,5.728930268188853,4.636798043668403,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.74509114,1,1,Lost
15795,79,1,610.01,42,0,14.524047619047618,6.415113325649775,2.7423902809489804,1,0.0,0.0,0.0,1.0,1.0,1,1,0.55068475,1,3,At-Risk
15796,2,6,1887.71,63,230,19.26234693877551,7.543649335334895,3.0087643331171874,0,46.0,1.0,3.0,2.0,1.0,1,0,0.22618148,0,0,Loyal
15797,43,4,2207.4,8,206,275.925,7.70002355040989,5.623746711402997,0,68.66666666666667,2.0,1.0,1.0,-1.0,1,1,0.50569916,1,0,Loyal
15799,5,3,884.14,94,258,9.021836734693878,6.785745824587275,2.304766385713746,0,129.0,1.0,1.0,1.0,0.0,1,1,0.37119117,0,0,Loyal
15800,37,2,699.08,116,139,5.874621848739496,6.551194614227576,1.9278366382201595,0,139.0,0.0,1.0,1.0,1.0,1,1,0.396544,0,3,At-Risk
15801,39,1,137.22,9,0,15.246666666666666,4.928846618663249,2.7878877595289504,1,0.0,0.0,0.0,1.0,1.0,1,0,0.6689875,1,3,At-Risk
15802,72,1,451.42,1,0,451.42,6.11461095192969,6.11461095192969,1,0.0,0.0,0.0,1.0,1.0,1,1,0.88557065,1,3,At-Risk
15804,8,8,2950.3,146,120,16.482122905027936,7.990001030229949,2.8611788105092804,0,17.142857142857142,0.0,2.0,6.0,6.0,1,0,0.11169425,0,0,Loyal
15805,36,11,3568.0,150,258,18.111675126903553,8.18004072349016,2.9502994114960055,0,25.8,1.0,8.0,1.0,0.0,1,0,0.08626492,0,0,Loyal
15806,87,2,521.88,19,119,22.690434782608698,6.259351992231584,3.165071371003913,0,119.0,1.0,0.0,1.0,0.0,1,0,0.5727691,1,3,At-Risk
15807,7,1,635.6,40,0,15.89,6.456141514847992,2.826721730819709,1,0.0,0.0,0.0,1.0,1.0,1,0,0.54229504,1,3,At-Risk
15808,236,4,3734.97,142,63,17.95658653846154,8.225762769337907,2.9421514457273803,0,21.0,2.0,0.0,0.0,-2.0,0,1,0.7002296,1,1,Lost
15809,114,4,399.21,24,118,14.785555555555558,5.991989409343698,2.7590953165477665,0,39.333333333333336,2.0,2.0,0.0,-2.0,0,0,0.4925689,0,3,At-Risk
15810,8,4,1391.98,66,218,15.640224719101123,7.239200616174941,2.811822940055547,0,72.66666666666667,1.0,2.0,1.0,0.0,1,1,0.31406364,0,0,Loyal
15811,35,5,1773.8,89,259,16.893333333333334,7.481443019504755,2.884428203995317,0,64.75,1.0,1.0,1.0,0.0,1,0,0.19622883,0,0,Loyal
15812,37,5,1801.14,36,210,43.930243902439024,7.496730126604398,3.8051111515658658,0,52.5,2.0,1.0,2.0,0.0,1,1,0.32259423,0,0,Loyal
15813,137,2,1303.91,40,31,32.59775,7.173889351861321,3.514459100441236,0,31.0,0.0,2.0,0.0,0.0,0,1,0.52315676,1,3,At-Risk
15815,70,4,1874.7,24,119,46.8675,7.536737202066296,3.8684367772652233,0,39.666666666666664,1.0,2.0,1.0,0.0,1,0,0.3903738,0,0,Loyal
15819,61,3,1585.47,83,145,15.697722772277228,7.36926670129514,2.815272349183227,0,72.5,1.0,1.0,1.0,0.0,1,0,0.31667027,0,0,Loyal
15820,249,1,206.98,17,0,12.175294117647056,5.337441921232086,2.5783434180983313,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.7186348,1,1,Lost
15822,289,1,440.2,16,0,27.5125,6.089498287379348,3.3503425876105064,1,0.0,0.0,0.0,0.0,0.0,0,0,0.73161155,1,1,Lost
15823,302,1,15.0,1,0,15.0,2.772588722239781,2.772588722239781,1,0.0,0.0,0.0,0.0,0.0,0,1,0.8959195,1,1,Lost
15825,102,1,532.94,20,0,26.647,6.2802834730968256,3.3195172229860503,1,0.0,0.0,1.0,0.0,0.0,0,1,0.65596014,1,3,At-Risk
15826,140,1,720.0,28,0,25.714285714285715,6.580639137284949,3.2851984677992734,1,0.0,0.0,1.0,0.0,0.0,0,0,0.59101135,1,3,At-Risk
15827,3,14,1836.09,72,299,15.966,7.515938076938256,2.831211341385543,0,23.0,5.0,3.0,4.0,-1.0,1,1,0.07983046,0,0,Loyal
15829,29,2,636.14,44,41,12.473333333333333,6.456989411643809,2.6007124233073653,0,41.0,0.0,0.0,2.0,2.0,1,1,0.4048874,0,3,At-Risk
15831,54,2,451.11,22,199,19.613478260869567,6.113925513056159,3.025945146352976,0,199.0,1.0,0.0,1.0,0.0,1,0,0.4286902,0,0,Loyal
15832,184,1,836.79,54,0,15.49611111111111,6.7307674724187825,2.8031246628915363,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.71060044,1,1,Lost
15834,95,3,1791.82,176,111,9.141938775510203,7.4915450781585395,2.3166791806271565,0,55.5,2.0,1.0,0.0,-2.0,0,1,0.43816137,0,3,At-Risk
15835,67,3,675.51,32,193,19.30028571428571,6.516947229467592,3.010634960544051,0,96.5,2.0,0.0,1.0,-1.0,1,0,0.503556,1,0,Loyal
15838,7,13,17340.62,51,289,144.50516666666667,9.760864671576169,4.980211595717632,0,24.083333333333332,2.0,7.0,3.0,1.0,1,0,0.034800265,0,0,Loyal
15839,10,2,790.36,48,67,16.129795918367346,6.673752984333051,2.840819398567882,0,67.0,0.0,0.0,2.0,2.0,1,0,0.50872874,1,3,At-Risk
15840,102,1,241.74,17,0,14.22,5.491990911678215,2.7226103524335397,1,0.0,0.0,1.0,0.0,0.0,0,0,0.5455111,1,3,At-Risk
15841,2,4,1224.06,36,266,26.04382978723404,7.110745101371203,3.2974588752888656,0,88.66666666666667,1.0,1.0,2.0,1.0,1,1,0.5617616,1,0,Loyal
15843,233,1,118.95,8,0,14.86875,4.787074989285704,2.7643517664708517,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.813395,1,1,Lost
15845,16,6,3070.0,81,250,27.65765765765766,8.029758520440822,3.35542069043681,0,50.0,2.0,2.0,2.0,0.0,1,0,0.14141251,0,0,Loyal
15847,218,1,180.68,9,0,20.075555555555557,5.202246897797303,3.0481138644209307,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.74748296,1,1,Lost
15850,98,1,118.88,41,0,2.5293617021276593,4.786491242448462,1.261117033668122,1,0.0,0.0,1.0,0.0,0.0,0,0,0.63907665,1,3,At-Risk
15852,116,2,160.71,22,10,7.305000000000001,5.085804607589853,2.116857743065258,0,10.0,0.0,2.0,0.0,0.0,0,1,0.6848611,1,3,At-Risk
15854,16,10,2839.94,70,275,28.118217821782174,7.95189026230699,3.3713640202805544,0,30.555555555555557,3.0,4.0,2.0,-1.0,1,0,0.022607805,0,0,Loyal
15855,66,5,712.24,59,126,8.903,6.569817969665846,2.2928377415391656,0,31.5,1.0,3.0,1.0,0.0,1,1,0.25336176,0,3,At-Risk
15856,25,17,11441.94,254,270,24.29286624203822,9.345128224923736,3.2305223892555284,0,16.875,1.0,4.0,8.0,7.0,1,0,0.006185245,0,0,Loyal
15858,7,3,970.12,105,289,7.52031007751938,6.878450044589548,2.1424527342540207,0,144.5,1.0,0.0,1.0,0.0,1,0,0.2419772,0,0,Loyal
15860,5,7,875.2,100,293,6.630303030303031,6.775594375379798,2.0321275601437665,0,48.833333333333336,0.0,2.0,4.0,4.0,1,0,0.053306285,0,0,Loyal
15861,64,3,1130.0,174,132,5.53921568627451,7.030857476116121,1.8778172326313527,0,66.0,2.0,0.0,1.0,-1.0,1,0,0.40493736,0,3,At-Risk
15862,42,3,659.73,98,261,6.597300000000001,6.493345284392166,2.027792921013485,0,130.5,0.0,1.0,1.0,1.0,1,0,0.33722457,0,0,Loyal
15863,122,1,9.2,2,0,4.6,2.322387720290225,1.7227665977411035,1,0.0,0.0,1.0,0.0,0.0,0,0,0.5639282,1,1,Lost
15864,28,3,957.86,11,217,79.82166666666667,6.865745078825072,4.392245081395959,0,108.5,1.0,1.0,1.0,0.0,1,0,0.44682097,0,0,Loyal
15865,18,2,603.85,29,124,19.479032258064517,6.404980493405858,3.0194015460306542,0,124.0,0.0,1.0,1.0,1.0,1,0,0.5677787,1,3,At-Risk
15866,31,1,230.53,43,0,5.122888888888889,5.444709454763107,1.8120340258162055,1,0.0,0.0,0.0,1.0,1.0,1,1,0.4166856,0,3,At-Risk
15867,43,12,2949.91,253,256,8.1489226519337,7.989868876341637,2.213636129397118,0,23.272727272727273,4.0,3.0,2.0,-2.0,1,0,0.015147877,0,0,Loyal
15869,207,2,149.64,13,0,9.976,5.014892884348897,2.395711070983529,0,0.0,2.0,0.0,0.0,-2.0,0,1,0.74230653,1,1,Lost
15874,107,6,2207.75,79,106,25.376436781609197,7.700182023633906,3.2724710654446167,0,21.2,3.0,3.0,0.0,-3.0,0,0,0.28287187,0,0,Loyal
15880,299,1,343.28000000000003,95,0,3.2693333333333334,5.8414552797812735,1.4514576870263038,1,0.0,0.0,0.0,0.0,0.0,0,1,0.60584223,1,1,Lost
15881,242,5,501.39,26,52,17.289310344827587,6.2193767104972935,2.906316755012121,0,13.0,3.0,0.0,0.0,-3.0,0,1,0.8625336,1,1,Lost
15882,128,4,516.36,23,169,22.450434782608696,6.248738957138337,3.154889035556601,0,56.333333333333336,0.0,2.0,0.0,0.0,0,1,0.6185587,1,3,At-Risk
15885,22,3,379.35,18,216,21.075000000000003,5.9410918814433105,3.094445746490024,0,108.0,1.0,0.0,2.0,1.0,1,1,0.5480193,1,0,Loyal
15888,10,1,168.31,11,0,14.025833333333331,5.131731354140141,2.7097709420002767,1,0.0,0.0,0.0,1.0,1.0,1,1,0.63925934,1,3,At-Risk
15889,86,2,446.87,79,212,4.80505376344086,6.104503011733608,1.7587288766816196,0,212.0,0.0,0.0,1.0,1.0,1,1,0.49971858,0,0,Loyal
15891,156,1,524.52,60,0,8.459999999999999,6.2643882485842175,2.247072383063786,1,0.0,0.0,1.0,0.0,0.0,0,1,0.5161896,1,1,Lost
15894,183,2,263.55,35,115,6.4280487804878055,5.5780302693501405,2.005263210578186,0,115.0,0.0,0.0,0.0,0.0,0,1,0.48164275,0,1,Lost
15895,79,1,179.17,11,0,16.288181818181815,5.1939008496276085,2.850023136165814,1,0.0,0.0,0.0,1.0,1.0,1,1,0.6717696,1,3,At-Risk
15897,124,2,222.05,17,0,9.252083333333331,5.407395961574274,2.3274809369640415,0,0.0,0.0,2.0,0.0,0.0,0,1,0.6199752,1,3,At-Risk
15898,156,4,1002.99,67,141,13.55391891891892,6.911737340042709,2.677860298858045,0,47.0,1.0,1.0,0.0,-1.0,0,0,0.33459556,0,3,At-Risk
15899,298,1,56.25,4,0,14.0625,4.047427642434349,2.7122082112508736,1,0.0,0.0,0.0,0.0,0.0,0,1,0.7826393,1,1,Lost
15901,7,2,233.35,59,77,3.5356060606060606,5.456815724368715,1.5119587153449354,0,77.0,0.0,0.0,2.0,2.0,1,0,0.429318,0,3,At-Risk
15903,7,3,951.96,27,218,23.799,6.85957293005559,3.210803329777314,0,109.0,1.0,1.0,1.0,0.0,1,0,0.43637475,0,0,Loyal
15906,74,4,797.71,56,110,11.395857142857144,6.682997926190526,2.5173623154042017,0,36.666666666666664,2.0,1.0,1.0,-1.0,1,0,0.29624966,0,3,At-Risk
15907,106,2,529.52,93,33,4.305040650406504,6.273857657626152,1.6686574346956844,0,33.0,0.0,2.0,0.0,0.0,0,0,0.37749997,0,3,At-Risk
15909,103,1,191.94,7,0,27.42,5.262379259742407,3.347093122668954,1,0.0,0.0,1.0,0.0,0.0,0,1,0.69854486,1,3,At-Risk
15910,29,5,663.36,143,217,4.020363636363636,6.498824171230798,1.6135023686028038,0,54.25,2.0,2.0,1.0,-1.0,1,0,0.34247613,0,0,Loyal
15912,108,2,264.62,19,54,13.927368421052632,5.582066715972105,2.7031963348667594,0,54.0,0.0,2.0,0.0,0.0,0,1,0.5227114,1,3,At-Risk
15916,7,6,967.43,71,289,12.245949367088608,6.875676203518391,2.5836917975497147,0,57.8,1.0,2.0,1.0,0.0,1,0,0.10464696,0,0,Loyal
15917,177,1,123.1,12,0,10.258333333333333,4.821087692210561,2.421108595178153,1,0.0,0.0,1.0,0.0,0.0,0,1,0.7119761,1,1,Lost
15918,120,2,334.23,33,80,8.35575,5.814816863409831,2.235991127544062,0,80.0,1.0,1.0,0.0,-1.0,0,1,0.52872664,1,3,At-Risk
15919,298,1,270.72,38,0,5.524897959183674,5.604772124323102,1.8756253146471915,1,0.0,0.0,0.0,0.0,0.0,0,0,0.5075278,1,1,Lost
15920,84,4,167.5,53,0,2.7916666666666665,5.126935749792416,1.3328056761689044,0,0.0,0.0,0.0,4.0,4.0,1,1,0.6605764,1,3,At-Risk
15921,102,1,336.03000000000003,24,0,13.441200000000002,5.820171947161762,2.6700852325049342,1,0.0,0.0,1.0,0.0,0.0,0,1,0.5925117,1,3,At-Risk
15922,303,1,369.5,11,0,33.59090909090909,5.914853444736141,3.54359090450337,1,0.0,0.0,0.0,0.0,0.0,0,1,0.77460843,1,1,Lost
15923,302,1,127.08,21,0,6.051428571428572,4.852655068688459,1.953230230541819,1,0.0,0.0,0.0,0.0,0.0,0,1,0.6176208,1,1,Lost
15925,124,1,207.15,12,0,17.2625,5.3382589736409845,2.904849777076818,1,0.0,0.0,1.0,0.0,0.0,0,1,0.6788302,1,3,At-Risk
15932,18,7,2195.65,76,200,23.112105263157897,7.694688751546246,3.1827140074667595,0,33.333333333333336,2.0,3.0,2.0,0.0,1,0,0.10153414,0,0,Loyal
15933,1,2,728.27,44,15,15.495106382978722,6.592044033808853,2.8030637540673693,0,15.0,0.0,0.0,2.0,2.0,1,0,0.5280488,1,3,At-Risk
15935,169,2,416.86,12,2,34.73833333333334,6.035146448194105,3.5762238755530844,0,2.0,0.0,2.0,0.0,0.0,0,1,0.79164296,1,1,Lost
15938,42,5,404.58,13,211,22.47666666666667,6.0053181413965175,3.1560070200892096,0,52.75,2.0,2.0,1.0,-1.0,1,1,0.49379343,0,0,Loyal
15939,19,15,6115.01,28,241,80.46065789473684,8.718665202103209,4.400120178479537,0,17.214285714285715,6.0,4.0,5.0,-1.0,1,1,0.16372724,0,0,Loyal
15940,241,1,35.8,1,0,35.8,3.605497845174886,3.605497845174886,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.9121213,1,1,Lost
15942,63,1,337.44,14,0,24.102857142857143,5.8243468240563,3.2229816700522655,1,0.0,0.0,0.0,1.0,1.0,1,1,0.6435445,1,3,At-Risk
15944,206,1,325.1,6,0,54.18333333333334,5.787204082795274,4.010660975325146,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.8122978,1,1,Lost
15945,295,1,181.0,2,0,90.5,5.204006687076795,4.516338972281476,1,0.0,0.0,0.0,0.0,0.0,0,1,0.7302307,1,1,Lost
15947,12,1,1708.24,29,0,58.9048275862069,7.443804106257556,4.092757095967478,1,0.0,0.0,0.0,1.0,1.0,1,1,0.63849187,1,3,At-Risk
15949,1,1,237.04,12,0,19.753333333333337,5.472438726776652,3.0327068763453524,1,0.0,0.0,0.0,1.0,1.0,1,0,0.58589745,1,3,At-Risk
15950,8,3,1347.22,69,280,17.496363636363636,7.206540482903581,2.917574152567232,0,140.0,0.0,0.0,2.0,2.0,1,0,0.19171165,0,0,Loyal
15951,215,1,375.17,22,0,17.05318181818182,5.930041168870556,2.8933219472593596,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.7709082,1,1,Lost
15952,89,2,327.8,25,66,10.926666666666668,5.7954496631820245,2.4787767894124637,0,66.0,0.0,1.0,1.0,1.0,1,0,0.4786243,0,3,At-Risk
15953,141,4,826.14,29,157,21.18307692307692,6.717973967274328,3.099329697416964,0,52.333333333333336,2.0,1.0,0.0,-2.0,0,0,0.47828478,0,3,At-Risk
15955,1,10,2965.99,100,301,24.31139344262295,7.995303249877323,3.231254628064198,0,33.44444444444444,0.0,2.0,7.0,7.0,1,0,0.027067443,0,0,Loyal
15958,4,1,104.35,7,0,14.907142857142857,4.6572881402501976,2.7667682446480635,1,0.0,0.0,0.0,1.0,1.0,1,1,0.69848764,1,3,At-Risk
15965,297,1,156.19,16,0,9.761875,5.057455264740146,2.3760097960583133,1,0.0,0.0,0.0,0.0,0.0,0,0,0.5955528,1,1,Lost
15967,248,1,173.8,32,0,4.965714285714286,5.163642463221435,1.78602879451907,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.7255592,1,1,Lost
15969,115,1,308.7,10,0,30.869999999999997,5.735604086979157,3.461665128429245,1,0.0,0.0,1.0,0.0,0.0,0,0,0.69976676,1,3,At-Risk
15970,233,1,314.09999999999997,11,0,28.55454545454545,5.752890048763229,3.386237554511489,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.8433856,1,1,Lost
15971,18,8,2326.75,9,222,96.94791666666669,7.752657414768639,4.584435874809241,0,31.714285714285715,3.0,1.0,4.0,1.0,1,0,0.13133515,0,0,Loyal
15973,296,1,307.82000000000005,4,0,76.95500000000001,5.732758582892719,4.356131737128515,1,0.0,0.0,0.0,0.0,0.0,0,1,0.7783705,1,1,Lost
15974,25,6,2895.01,119,193,19.429597315436244,7.971089206538319,3.0169846981818385,0,38.6,2.0,2.0,2.0,0.0,1,0,0.15687345,0,0,Loyal
15975,14,1,371.01,24,0,15.45875,5.91892073563227,2.8008572506884164,1,0.0,0.0,0.0,1.0,1.0,1,1,0.59316003,1,3,At-Risk
15976,95,2,430.94,83,54,4.39734693877551,6.068286689709266,1.6859075252049225,0,54.0,0.0,2.0,0.0,0.0,0,1,0.45657915,0,3,At-Risk
15978,7,1,1098.78,49,0,22.42408163265306,7.002865438783795,3.153764622773386,1,0.0,0.0,0.0,1.0,1.0,1,1,0.5265201,1,3,At-Risk
15980,18,3,2398.86,40,165,55.78744186046512,7.783165681301249,4.039315207276327,0,82.5,1.0,0.0,2.0,1.0,1,1,0.60903585,1,0,Loyal
15981,7,7,2849.88,51,233,34.754634146341466,7.955382997532279,3.5766798872103216,0,38.833333333333336,2.0,3.0,2.0,0.0,1,0,0.093231685,0,0,Loyal
15983,290,3,1148.27,57,13,14.176172839506172,7.046882237188818,2.7197266215706377,0,6.5,0.0,0.0,0.0,0.0,0,0,0.61393213,1,1,Lost
15984,1,8,2091.96,179,297,9.64036866359447,7.646334610939917,2.364655132147308,0,42.42857142857143,3.0,1.0,3.0,0.0,1,0,0.0411222,0,0,Loyal
15985,53,2,1142.42,29,113,30.876216216216218,7.04177905036834,3.461860158553538,0,113.0,0.0,1.0,1.0,1.0,1,1,0.45295936,0,3,At-Risk
15987,50,6,1206.42,64,248,14.028139534883724,7.096241130743937,2.70992441266221,0,49.6,0.0,3.0,2.0,2.0,1,0,0.18901035,0,0,Loyal
15990,217,1,401.37,23,0,17.450869565217392,5.997372063322444,2.9151115002820016,1,0.0,1.0,0.0,0.0,-1.0,0,0,0.7765312,1,1,Lost
15996,18,6,1060.68,103,277,8.159076923076924,6.967607838128994,2.214745401018285,0,55.4,2.0,1.0,2.0,0.0,1,1,0.11650253,0,0,Loyal
15998,17,4,2510.76,318,275,5.992267303102626,7.828738981622445,1.944804867471266,0,91.66666666666669,1.0,1.0,1.0,0.0,1,0,0.043340635,0,0,Loyal
16003,64,3,1793.9,56,224,30.929310344827588,7.492704589064096,3.463524407521541,0,112.0,0.0,1.0,1.0,1.0,1,0,0.30635887,0,0,Loyal
16005,112,2,298.08,77,88,3.205161290322581,5.700711096131715,1.4363126494842144,0,88.0,1.0,1.0,0.0,-1.0,0,0,0.44600442,0,3,At-Risk
16006,141,1,101.4,8,0,12.675,4.628886712605407,2.615569348308045,1,0.0,0.0,1.0,0.0,0.0,0,1,0.73452675,1,1,Lost
16007,110,2,733.45,128,34,4.5840625,6.599121919777424,1.719916558090843,0,34.0,0.0,2.0,0.0,0.0,0,0,0.45372197,0,3,At-Risk
16008,5,2,330.71,17,129,19.453529411764706,5.80426109322242,3.0181554549696807,0,129.0,0.0,1.0,1.0,1.0,1,0,0.5429833,1,3,At-Risk
16009,89,1,462.19,55,0,7.002878787878788,6.138137337079281,2.0798013254347465,1,0.0,0.0,0.0,1.0,1.0,1,0,0.5625201,1,3,At-Risk
16010,175,3,407.5,62,116,4.738372093023256,6.012491914300058,1.7471755626200285,0,58.0,0.0,2.0,0.0,0.0,0,1,0.4823178,0,1,Lost
16011,1,13,2467.29,90,294,13.707166666666666,7.811280882174082,2.68833490332603,0,24.5,3.0,3.0,5.0,2.0,1,0,0.038914755,0,0,Loyal
16012,58,2,1132.12,49,26,21.77153846153846,7.032730168923539,3.1255114430781736,0,26.0,0.0,0.0,2.0,2.0,1,0,0.47757083,0,3,At-Risk
16013,28,35,23409.34,27,272,339.26579710144927,10.060933084087306,5.829727068378738,0,8.0,11.0,9.0,10.0,-1.0,1,0,0.07703576,0,2,Champions
16014,82,2,529.9300000000001,115,138,3.8681021897810224,6.274630185810034,1.582704167053885,0,138.0,1.0,0.0,1.0,0.0,1,0,0.4235153,0,3,At-Risk
16016,9,5,926.49,109,287,6.762700729927007,6.832482012752308,2.0493303058530556,0,71.75,0.0,3.0,1.0,1.0,1,0,0.12731154,0,0,Loyal
16018,110,1,161.9,15,0,10.793333333333331,5.093136515607999,2.4675344000635295,1,0.0,0.0,1.0,0.0,0.0,0,0,0.61401045,1,3,At-Risk
16019,66,7,2952.25,85,228,27.5911214953271,7.990661537828629,3.353096232403871,0,38.0,4.0,1.0,1.0,-3.0,1,0,0.07699949,0,0,Loyal
16022,190,1,628.28,68,0,8.266842105263157,6.4445763086835,2.226442664071912,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.63364846,1,1,Lost
16023,122,2,500.69,59,74,7.702923076923077,6.217982399061142,2.163658955083158,0,74.0,1.0,1.0,0.0,-1.0,0,0,0.3938608,0,3,At-Risk
16027,21,6,934.62,11,210,58.41375,6.841209411138237,4.0845256810623765,0,42.0,2.0,2.0,2.0,0.0,1,1,0.42478773,0,0,Loyal
16029,10,54,55559.74,43,293,283.46806122448976,10.925232115714069,5.650620984433123,0,5.528301886792453,15.0,14.0,19.0,4.0,1,0,0.021858087,0,2,Champions
16030,239,1,331.24,28,0,11.422068965517242,5.805857599322498,2.5194746460068425,1,0.0,1.0,0.0,0.0,-1.0,0,1,0.80133027,1,1,Lost
16031,22,2,548.94,91,154,5.489400000000001,6.30980918136658,1.8701700765192828,0,154.0,0.0,1.0,1.0,1.0,1,1,0.44694516,0,3,At-Risk
16033,12,17,6832.81,435,287,8.14399284862932,8.829637630123107,2.213097144408796,0,17.9375,4.0,6.0,5.0,1.0,1,0,0.006009879,0,0,Loyal
16034,126,3,437.7,18,136,19.895454545454545,6.083815808172168,3.0395316494538664,0,68.0,1.0,2.0,0.0,-1.0,0,1,0.6000637,1,3,At-Risk
16036,17,2,758.9200000000001,55,176,13.798545454545456,6.633213164581927,2.694528895841984,0,176.0,1.0,0.0,1.0,0.0,1,1,0.67612034,1,0,Loyal
16037,199,3,855.02,37,88,21.923589743589744,6.752293740354778,3.1321665001582857,0,44.0,2.0,0.0,0.0,-2.0,0,1,0.6129563,1,1,Lost
16038,107,2,393.33,23,24,17.101304347826087,5.977188122189173,2.895983999091143,0,24.0,0.0,2.0,0.0,0.0,0,0,0.5756301,1,3,At-Risk
16040,78,2,876.1800000000001,42,120,19.047391304347823,6.776712216466212,2.998099035778765,0,120.0,1.0,0.0,1.0,0.0,1,0,0.4702379,0,3,At-Risk
16041,71,2,2739.8,5,0,547.96,7.916005127569855,6.30802557911014,0,0.0,0.0,0.0,2.0,2.0,1,0,0.6733614,1,3,At-Risk
16042,37,2,460.28,26,224,17.047407407407405,6.134005233890092,2.8930020405239,0,224.0,1.0,0.0,1.0,0.0,1,0,0.46821514,0,0,Loyal
16043,141,3,676.49,22,106,21.82225806451613,6.518394792497323,3.1277362906567383,0,53.0,1.0,2.0,0.0,-1.0,0,0,0.58037883,1,3,At-Risk
16045,49,4,1340.7,71,170,16.15301204819277,7.201692745596426,2.842173787823102,0,56.666666666666664,1.0,1.0,1.0,0.0,1,1,0.36814815,0,0,Loyal
16048,303,2,256.44,8,0,32.055,5.550786683244073,3.4981728407855415,0,0.0,0.0,0.0,0.0,0.0,0,1,0.68855375,1,1,Lost
16049,5,1,488.26,104,0,4.282982456140351,6.1928940455154375,1.6644907973627998,1,0.0,0.0,0.0,1.0,1.0,1,0,0.36852157,0,3,At-Risk
16050,103,1,137.9,10,0,13.79,4.933754249760298,2.6939512767227085,1,0.0,0.0,1.0,0.0,0.0,0,1,0.7211822,1,3,At-Risk
16053,52,1,1124.19,62,0,18.13209677419355,7.025707189267287,2.9513673840424284,1,0.0,0.0,0.0,1.0,1.0,1,0,0.43307763,0,3,At-Risk
16054,75,1,783.9,70,0,11.198571428571428,6.665556321132768,2.5013188488642015,1,0.0,0.0,0.0,1.0,1.0,1,1,0.43303597,0,3,At-Risk
16055,150,1,134.8,8,0,16.85,4.911183215124596,2.8820035082256483,1,0.0,0.0,1.0,0.0,0.0,0,1,0.79939497,1,1,Lost
